date,season,home_team,away_team,pts_home,pts_away,home_team_wins
2009-01-15,2008,Brooklyn Nets,Portland Trail Blazers,99,105,FALSE
2009-01-15,2008,Chicago Bulls,Cleveland Cavaliers,102,93,TRUE
2009-01-15,2008,Denver Nuggets,Phoenix Suns,119,113,TRUE
2009-01-14,2008,Indiana Pacers,Detroit Pistons,110,106,TRUE
2009-01-14,2008,Philadelphia 76ers,Portland Trail Blazers,100,79,TRUE
2009-01-14,2008,Toronto Raptors,Chicago Bulls,98,102,FALSE
2009-01-14,2008,Boston Celtics,Brooklyn Nets,118,86,TRUE
2009-01-14,2008,New York Knicks,Washington Wizards,128,122,TRUE
2009-01-14,2008,Milwaukee Bucks,Miami Heat,99,102,FALSE
2009-01-14,2008,Oklahoma City Thunder,Utah Jazz,114,93,TRUE
2009-01-14,2008,Dallas Mavericks,New Orleans Pelicans,97,104,FALSE
2009-01-14,2008,San Antonio Spurs,Los Angeles Lakers,112,111,TRUE
2009-01-14,2008,Golden State Warriors,Sacramento Kings,133,135,FALSE
2009-01-14,2008,Los Angeles Clippers,Atlanta Hawks,80,97,FALSE
2009-01-13,2008,Detroit Pistons,Charlotte Hornets,78,80,FALSE
2009-01-13,2008,Memphis Grizzlies,Cleveland Cavaliers,87,102,FALSE
2009-01-13,2008,Minnesota Timberwolves,Miami Heat,96,99,FALSE
2009-01-13,2008,Houston Rockets,Los Angeles Lakers,100,105,FALSE
2009-01-13,2008,Denver Nuggets,Dallas Mavericks,99,97,TRUE
2009-01-13,2008,Phoenix Suns,Atlanta Hawks,107,102,TRUE
2009-01-13,2008,Sacramento Kings,Orlando Magic,107,139,FALSE
2009-01-12,2008,Washington Wizards,Milwaukee Bucks,91,97,FALSE
2009-01-12,2008,Boston Celtics,Toronto Raptors,115,109,TRUE
2009-01-12,2008,Brooklyn Nets,Oklahoma City Thunder,103,99,TRUE
2009-01-12,2008,New Orleans Pelicans,New York Knicks,95,101,FALSE
2009-01-12,2008,Chicago Bulls,Portland Trail Blazers,95,109,FALSE
2009-01-12,2008,Utah Jazz,Indiana Pacers,120,113,TRUE
2009-01-11,2008,Toronto Raptors,Boston Celtics,88,94,FALSE
2009-01-11,2008,Atlanta Hawks,Philadelphia 76ers,94,109,FALSE
2009-01-11,2008,Los Angeles Clippers,Phoenix Suns,103,109,FALSE
2009-01-11,2008,San Antonio Spurs,Orlando Magic,98,105,FALSE
2009-01-11,2008,Golden State Warriors,Indiana Pacers,120,117,TRUE
2009-01-11,2008,Sacramento Kings,Dallas Mavericks,102,95,TRUE
2009-01-11,2008,Los Angeles Lakers,Miami Heat,108,105,TRUE
2009-01-10,2008,Washington Wizards,Charlotte Hornets,89,92,FALSE
2009-01-10,2008,Minnesota Timberwolves,Milwaukee Bucks,106,104,TRUE
2009-01-10,2008,Chicago Bulls,Oklahoma City Thunder,98,109,FALSE
2009-01-10,2008,Houston Rockets,New York Knicks,96,76,TRUE
2009-01-10,2008,Utah Jazz,Detroit Pistons,99,82,TRUE
2009-01-10,2008,Portland Trail Blazers,Golden State Warriors,113,100,TRUE
2009-01-09,2008,Orlando Magic,Atlanta Hawks,121,87,TRUE
2009-01-09,2008,Philadelphia 76ers,Charlotte Hornets,93,87,TRUE
2009-01-09,2008,Toronto Raptors,Memphis Grizzlies,103,82,TRUE
2009-01-09,2008,Cleveland Cavaliers,Boston Celtics,98,83,TRUE
2009-01-09,2008,New Orleans Pelicans,Los Angeles Clippers,107,80,TRUE
2009-01-09,2008,Oklahoma City Thunder,Houston Rockets,96,98,FALSE
2009-01-09,2008,Chicago Bulls,Washington Wizards,98,86,TRUE
2009-01-09,2008,Milwaukee Bucks,Brooklyn Nets,104,102,TRUE
2009-01-09,2008,Denver Nuggets,Detroit Pistons,90,93,FALSE
2009-01-09,2008,Sacramento Kings,Miami Heat,115,119,FALSE
2009-01-09,2008,Los Angeles Lakers,Indiana Pacers,121,119,TRUE
2009-01-09,2008,Phoenix Suns,Dallas Mavericks,128,100,TRUE
2009-01-08,2008,Dallas Mavericks,New York Knicks,99,94,TRUE
2009-01-08,2008,San Antonio Spurs,Los Angeles Clippers,106,84,TRUE
2009-01-07,2008,Atlanta Hawks,Orlando Magic,102,106,FALSE
2009-01-07,2008,Cleveland Cavaliers,Charlotte Hornets,111,81,TRUE
2009-01-07,2008,Washington Wizards,Toronto Raptors,93,99,FALSE
2009-01-07,2008,Boston Celtics,Houston Rockets,85,89,FALSE
2009-01-07,2008,Brooklyn Nets,Memphis Grizzlies,100,89,TRUE
2009-01-07,2008,Milwaukee Bucks,Philadelphia 76ers,105,110,FALSE
2009-01-07,2008,Minnesota Timberwolves,Oklahoma City Thunder,129,87,TRUE
2009-01-07,2008,Denver Nuggets,Miami Heat,108,97,TRUE
2009-01-07,2008,Phoenix Suns,Indiana Pacers,110,113,FALSE
2009-01-07,2008,Utah Jazz,New Orleans Pelicans,116,90,TRUE
2009-01-07,2008,Portland Trail Blazers,Detroit Pistons,84,83,TRUE
2009-01-07,2008,Golden State Warriors,Los Angeles Lakers,106,114,FALSE
2009-01-06,2008,Charlotte Hornets,Boston Celtics,114,106,TRUE
2009-01-06,2008,Orlando Magic,Washington Wizards,89,80,TRUE
2009-01-06,2008,Philadelphia 76ers,Houston Rockets,104,96,TRUE
2009-01-06,2008,Memphis Grizzlies,Minnesota Timberwolves,87,94,FALSE
2009-01-06,2008,Oklahoma City Thunder,New York Knicks,107,99,TRUE
2009-01-06,2008,Chicago Bulls,Sacramento Kings,99,94,TRUE
2009-01-06,2008,Dallas Mavericks,Los Angeles Clippers,107,102,TRUE
2009-01-06,2008,Los Angeles Lakers,New Orleans Pelicans,105,116,FALSE
2009-01-05,2008,Miami Heat,San Antonio Spurs,84,91,FALSE
2009-01-05,2008,Brooklyn Nets,Sacramento Kings,98,90,TRUE
2009-01-05,2008,Milwaukee Bucks,Toronto Raptors,107,97,TRUE
2009-01-05,2008,Denver Nuggets,Indiana Pacers,135,115,TRUE
2009-01-05,2008,Utah Jazz,Golden State Warriors,119,114,TRUE
2009-01-04,2008,Toronto Raptors,Orlando Magic,108,102,TRUE
2009-01-04,2008,Washington Wizards,Cleveland Cavaliers,80,77,TRUE
2009-01-04,2008,Los Angeles Clippers,Detroit Pistons,87,88,FALSE
2009-01-04,2008,Memphis Grizzlies,Dallas Mavericks,102,82,TRUE
2009-01-04,2008,New York Knicks,Boston Celtics,100,88,TRUE
2009-01-04,2008,Los Angeles Lakers,Portland Trail Blazers,100,86,TRUE
2009-01-03,2008,Atlanta Hawks,Houston Rockets,103,100,TRUE
2009-01-03,2008,Charlotte Hornets,Milwaukee Bucks,102,92,TRUE
2009-01-03,2008,Indiana Pacers,Sacramento Kings,122,117,TRUE
2009-01-03,2008,Miami Heat,Brooklyn Nets,101,96,TRUE
2009-01-03,2008,Chicago Bulls,Minnesota Timberwolves,92,102,FALSE
2009-01-03,2008,San Antonio Spurs,Philadelphia 76ers,108,106,TRUE
2009-01-03,2008,Denver Nuggets,New Orleans Pelicans,105,100,TRUE
2009-01-02,2008,Orlando Magic,Miami Heat,86,76,TRUE
2009-01-02,2008,Toronto Raptors,Houston Rockets,94,73,TRUE
2009-01-02,2008,Boston Celtics,Washington Wizards,108,83,TRUE
2009-01-02,2008,Cleveland Cavaliers,Chicago Bulls,117,92,TRUE
2009-01-02,2008,Brooklyn Nets,Atlanta Hawks,93,91,TRUE
2009-01-02,2008,New York Knicks,Indiana Pacers,103,105,FALSE
2009-01-02,2008,Detroit Pistons,Sacramento Kings,98,92,TRUE
2009-01-02,2008,Memphis Grizzlies,San Antonio Spurs,80,91,FALSE
2009-01-02,2008,Minnesota Timberwolves,Golden State Warriors,115,108,TRUE
2009-01-02,2008,Oklahoma City Thunder,Denver Nuggets,120,122,FALSE
2009-01-02,2008,Dallas Mavericks,Philadelphia 76ers,96,86,TRUE
2009-01-02,2008,Milwaukee Bucks,Charlotte Hornets,103,75,TRUE
2009-01-02,2008,Phoenix Suns,Los Angeles Clippers,106,98,TRUE
2009-01-02,2008,Portland Trail Blazers,New Orleans Pelicans,77,92,FALSE
2009-01-02,2008,Los Angeles Lakers,Utah Jazz,113,100,TRUE
2008-12-31,2008,Chicago Bulls,Orlando Magic,94,113,FALSE
2008-12-31,2008,Detroit Pistons,Brooklyn Nets,83,75,TRUE
2008-12-31,2008,Houston Rockets,Milwaukee Bucks,85,81,TRUE
2008-12-31,2008,Toronto Raptors,Denver Nuggets,107,114,FALSE
2008-12-31,2008,Oklahoma City Thunder,Golden State Warriors,107,100,TRUE
2008-12-31,2008,Los Angeles Clippers,Philadelphia 76ers,92,100,FALSE
2008-12-30,2008,Charlotte Hornets,New York Knicks,89,93,FALSE
2008-12-30,2008,Indiana Pacers,Atlanta Hawks,104,110,FALSE
2008-12-30,2008,Miami Heat,Cleveland Cavaliers,104,95,TRUE
2008-12-30,2008,Memphis Grizzlies,Phoenix Suns,89,101,FALSE
2008-12-30,2008,New Orleans Pelicans,Washington Wizards,97,85,TRUE
2008-12-30,2008,Dallas Mavericks,Minnesota Timberwolves,107,100,TRUE
2008-12-30,2008,San Antonio Spurs,Milwaukee Bucks,98,100,FALSE
2008-12-30,2008,Portland Trail Blazers,Boston Celtics,91,86,TRUE
2008-12-30,2008,Sacramento Kings,Los Angeles Clippers,92,90,TRUE
2008-12-29,2008,Atlanta Hawks,Denver Nuggets,109,91,TRUE
2008-12-29,2008,Detroit Pistons,Orlando Magic,88,82,TRUE
2008-12-29,2008,Brooklyn Nets,Chicago Bulls,87,100,FALSE
2008-12-29,2008,Minnesota Timberwolves,Memphis Grizzlies,108,98,TRUE
2008-12-29,2008,Oklahoma City Thunder,Phoenix Suns,102,110,FALSE
2008-12-29,2008,Houston Rockets,Washington Wizards,87,89,FALSE
2008-12-29,2008,Utah Jazz,Philadelphia 76ers,112,95,TRUE
2008-12-29,2008,Golden State Warriors,Toronto Raptors,117,111,TRUE
2008-12-28,2008,New York Knicks,Denver Nuggets,110,117,FALSE
2008-12-28,2008,Los Angeles Clippers,Dallas Mavericks,76,98,FALSE
2008-12-28,2008,Cleveland Cavaliers,Miami Heat,93,86,TRUE
2008-12-28,2008,Indiana Pacers,New Orleans Pelicans,103,105,FALSE
2008-12-28,2008,Sacramento Kings,Boston Celtics,63,108,FALSE
2008-12-28,2008,Los Angeles Lakers,Golden State Warriors,130,113,TRUE
2008-12-27,2008,Atlanta Hawks,Chicago Bulls,129,117,TRUE
2008-12-27,2008,Charlotte Hornets,Brooklyn Nets,103,114,FALSE
2008-12-27,2008,Washington Wizards,Oklahoma City Thunder,104,95,TRUE
2008-12-27,2008,Minnesota Timberwolves,Orlando Magic,94,118,FALSE
2008-12-27,2008,Houston Rockets,Utah Jazz,120,115,TRUE
2008-12-27,2008,Milwaukee Bucks,Detroit Pistons,76,87,FALSE
2008-12-27,2008,San Antonio Spurs,Memphis Grizzlies,106,103,TRUE
2008-12-27,2008,Portland Trail Blazers,Toronto Raptors,102,89,TRUE
2008-12-26,2008,Miami Heat,Chicago Bulls,90,77,TRUE
2008-12-26,2008,Brooklyn Nets,Charlotte Hornets,87,95,FALSE
2008-12-26,2008,New York Knicks,Minnesota Timberwolves,107,120,FALSE
2008-12-26,2008,Detroit Pistons,Oklahoma City Thunder,90,88,TRUE
2008-12-26,2008,Memphis Grizzlies,Indiana Pacers,108,105,TRUE
2008-12-26,2008,New Orleans Pelicans,Houston Rockets,88,79,TRUE
2008-12-26,2008,Denver Nuggets,Philadelphia 76ers,105,101,TRUE
2008-12-26,2008,Utah Jazz,Dallas Mavericks,97,88,TRUE
2008-12-26,2008,Sacramento Kings,Toronto Raptors,101,107,FALSE
2008-12-26,2008,Golden State Warriors,Boston Celtics,99,89,TRUE
2008-12-25,2008,Orlando Magic,New Orleans Pelicans,88,68,TRUE
2008-12-25,2008,Phoenix Suns,San Antonio Spurs,90,91,FALSE
2008-12-25,2008,Los Angeles Lakers,Boston Celtics,92,83,TRUE
2008-12-25,2008,Cleveland Cavaliers,Washington Wizards,93,89,TRUE
2008-12-25,2008,Portland Trail Blazers,Dallas Mavericks,94,102,FALSE
2008-12-23,2008,Atlanta Hawks,Oklahoma City Thunder,99,88,TRUE
2008-12-23,2008,Charlotte Hornets,Washington Wizards,80,72,TRUE
2008-12-23,2008,Cleveland Cavaliers,Houston Rockets,99,90,TRUE
2008-12-23,2008,Indiana Pacers,Brooklyn Nets,107,108,FALSE
2008-12-23,2008,Boston Celtics,Philadelphia 76ers,110,91,TRUE
2008-12-23,2008,Miami Heat,Golden State Warriors,96,88,TRUE
2008-12-23,2008,Detroit Pistons,Chicago Bulls,104,98,TRUE
2008-12-23,2008,Milwaukee Bucks,Utah Jazz,94,86,TRUE
2008-12-23,2008,New Orleans Pelicans,Los Angeles Lakers,87,100,FALSE
2008-12-23,2008,Dallas Mavericks,Memphis Grizzlies,100,82,TRUE
2008-12-23,2008,San Antonio Spurs,Minnesota Timberwolves,99,93,TRUE
2008-12-23,2008,Portland Trail Blazers,Denver Nuggets,101,92,TRUE
2008-12-22,2008,Orlando Magic,Golden State Warriors,113,81,TRUE
2008-12-22,2008,Brooklyn Nets,Houston Rockets,91,114,FALSE
2008-12-22,2008,Memphis Grizzlies,Los Angeles Lakers,96,105,FALSE
2008-12-22,2008,San Antonio Spurs,Sacramento Kings,101,85,TRUE
2008-12-22,2008,Denver Nuggets,Portland Trail Blazers,97,89,TRUE
2008-12-22,2008,Los Angeles Clippers,Toronto Raptors,75,97,FALSE
2008-12-21,2008,Atlanta Hawks,Detroit Pistons,85,78,TRUE
2008-12-21,2008,Boston Celtics,New York Knicks,124,105,TRUE
2008-12-21,2008,Washington Wizards,Dallas Mavericks,86,97,FALSE
2008-12-21,2008,Oklahoma City Thunder,Cleveland Cavaliers,91,102,FALSE
2008-12-20,2008,Charlotte Hornets,Golden State Warriors,103,110,FALSE
2008-12-20,2008,Orlando Magic,Los Angeles Lakers,106,103,TRUE
2008-12-20,2008,Philadelphia 76ers,Indiana Pacers,94,95,FALSE
2008-12-20,2008,Minnesota Timberwolves,Houston Rockets,102,109,FALSE
2008-12-20,2008,Brooklyn Nets,Miami Heat,103,106,FALSE
2008-12-20,2008,New Orleans Pelicans,Sacramento Kings,99,90,TRUE
2008-12-20,2008,Chicago Bulls,Utah Jazz,106,98,TRUE
2008-12-20,2008,Milwaukee Bucks,Los Angeles Clippers,119,85,TRUE
2008-12-20,2008,San Antonio Spurs,Toronto Raptors,107,97,TRUE
2008-12-20,2008,Phoenix Suns,Denver Nuggets,108,101,TRUE
2008-12-19,2008,Indiana Pacers,Los Angeles Clippers,109,117,FALSE
2008-12-19,2008,Washington Wizards,Philadelphia 76ers,103,109,FALSE
2008-12-19,2008,Atlanta Hawks,Golden State Warriors,115,99,TRUE
2008-12-19,2008,Boston Celtics,Chicago Bulls,126,108,TRUE
2008-12-19,2008,Brooklyn Nets,Dallas Mavericks,121,97,TRUE
2008-12-19,2008,New York Knicks,Milwaukee Bucks,81,105,FALSE
2008-12-19,2008,Detroit Pistons,Utah Jazz,114,120,FALSE
2008-12-19,2008,Memphis Grizzlies,Charlotte Hornets,83,112,FALSE
2008-12-19,2008,Miami Heat,Los Angeles Lakers,89,87,TRUE
2008-12-19,2008,Oklahoma City Thunder,Toronto Raptors,91,83,TRUE
2008-12-19,2008,Houston Rockets,Sacramento Kings,107,96,TRUE
2008-12-19,2008,Denver Nuggets,Cleveland Cavaliers,88,105,FALSE
2008-12-18,2008,Orlando Magic,San Antonio Spurs,90,78,TRUE
2008-12-18,2008,Portland Trail Blazers,Phoenix Suns,124,119,TRUE
2008-12-17,2008,Atlanta Hawks,Boston Celtics,85,88,FALSE
2008-12-17,2008,Indiana Pacers,Golden State Warriors,127,120,TRUE
2008-12-17,2008,Philadelphia 76ers,Milwaukee Bucks,93,88,TRUE
2008-12-17,2008,Toronto Raptors,Dallas Mavericks,86,96,FALSE
2008-12-17,2008,Detroit Pistons,Washington Wizards,88,74,TRUE
2008-12-17,2008,Brooklyn Nets,Utah Jazz,92,103,FALSE
2008-12-17,2008,Minnesota Timberwolves,Cleveland Cavaliers,70,93,FALSE
2008-12-17,2008,Chicago Bulls,Los Angeles Clippers,115,109,TRUE
2008-12-17,2008,New Orleans Pelicans,San Antonio Spurs,90,83,TRUE
2008-12-16,2008,Charlotte Hornets,Chicago Bulls,110,101,TRUE
2008-12-16,2008,Memphis Grizzlies,New Orleans Pelicans,84,91,FALSE
2008-12-16,2008,Oklahoma City Thunder,Los Angeles Clippers,88,98,FALSE
2008-12-16,2008,Houston Rockets,Denver Nuggets,108,96,TRUE
2008-12-16,2008,Portland Trail Blazers,Sacramento Kings,109,77,TRUE
2008-12-16,2008,Los Angeles Lakers,New York Knicks,116,114,TRUE
2008-12-15,2008,Atlanta Hawks,Charlotte Hornets,83,79,TRUE
2008-12-15,2008,Toronto Raptors,Brooklyn Nets,87,94,FALSE
2008-12-15,2008,Washington Wizards,Indiana Pacers,98,118,FALSE
2008-12-15,2008,Boston Celtics,Utah Jazz,100,91,TRUE
2008-12-15,2008,Miami Heat,Milwaukee Bucks,83,98,FALSE
2008-12-15,2008,Dallas Mavericks,Denver Nuggets,88,98,FALSE
2008-12-15,2008,Phoenix Suns,New York Knicks,111,103,TRUE
2008-12-15,2008,Sacramento Kings,Minnesota Timberwolves,118,103,TRUE
2008-12-15,2008,Golden State Warriors,Orlando Magic,98,109,FALSE
2008-12-14,2008,Toronto Raptors,New Orleans Pelicans,91,99,FALSE
2008-12-14,2008,Memphis Grizzlies,Miami Heat,102,86,TRUE
2008-12-14,2008,San Antonio Spurs,Oklahoma City Thunder,109,104,TRUE
2008-12-14,2008,Los Angeles Lakers,Minnesota Timberwolves,98,86,TRUE
2008-12-13,2008,Atlanta Hawks,Cleveland Cavaliers,97,92,TRUE
2008-12-13,2008,Charlotte Hornets,Detroit Pistons,86,90,FALSE
2008-12-13,2008,Philadelphia 76ers,Washington Wizards,104,89,TRUE
2008-12-13,2008,Chicago Bulls,Brooklyn Nets,113,104,TRUE
2008-12-13,2008,Dallas Mavericks,Oklahoma City Thunder,103,99,TRUE
2008-12-13,2008,Milwaukee Bucks,Indiana Pacers,121,103,TRUE
2008-12-13,2008,Denver Nuggets,Golden State Warriors,123,105,TRUE
2008-12-13,2008,Utah Jazz,Orlando Magic,94,103,FALSE
2008-12-13,2008,Sacramento Kings,New York Knicks,90,114,FALSE
2008-12-13,2008,Los Angeles Clippers,Houston Rockets,95,82,TRUE
2008-12-12,2008,Cleveland Cavaliers,Philadelphia 76ers,88,72,TRUE
2008-12-12,2008,Miami Heat,Atlanta Hawks,73,87,FALSE
2008-12-12,2008,Brooklyn Nets,Toronto Raptors,79,101,FALSE
2008-12-12,2008,Boston Celtics,New Orleans Pelicans,94,82,TRUE
2008-12-12,2008,Detroit Pistons,Indiana Pacers,114,110,TRUE
2008-12-12,2008,Memphis Grizzlies,Chicago Bulls,103,96,TRUE
2008-12-12,2008,Minnesota Timberwolves,San Antonio Spurs,86,98,FALSE
2008-12-12,2008,Phoenix Suns,Orlando Magic,113,112,TRUE
2008-12-12,2008,Portland Trail Blazers,Los Angeles Clippers,112,120,FALSE
2008-12-12,2008,Golden State Warriors,Houston Rockets,108,119,FALSE
2008-12-12,2008,Los Angeles Lakers,Sacramento Kings,112,103,TRUE
2008-12-11,2008,Washington Wizards,Boston Celtics,88,122,FALSE
2008-12-11,2008,Dallas Mavericks,Charlotte Hornets,95,90,TRUE
2008-12-11,2008,Utah Jazz,Portland Trail Blazers,97,88,TRUE
2008-12-10,2008,Toronto Raptors,Indiana Pacers,101,88,TRUE
2008-12-10,2008,Brooklyn Nets,New York Knicks,109,121,FALSE
2008-12-10,2008,New Orleans Pelicans,Charlotte Hornets,105,89,TRUE
2008-12-10,2008,Oklahoma City Thunder,Memphis Grizzlies,102,108,FALSE
2008-12-10,2008,Philadelphia 76ers,Cleveland Cavaliers,93,101,FALSE
2008-12-10,2008,San Antonio Spurs,Atlanta Hawks,95,89,TRUE
2008-12-10,2008,Denver Nuggets,Minnesota Timberwolves,116,105,TRUE
2008-12-10,2008,Golden State Warriors,Milwaukee Bucks,119,96,TRUE
2008-12-10,2008,Los Angeles Lakers,Phoenix Suns,115,110,TRUE
2008-12-09,2008,Cleveland Cavaliers,Toronto Raptors,114,94,TRUE
2008-12-09,2008,Washington Wizards,Detroit Pistons,107,94,TRUE
2008-12-09,2008,Minnesota Timberwolves,Utah Jazz,96,99,FALSE
2008-12-09,2008,Chicago Bulls,New York Knicks,105,100,TRUE
2008-12-09,2008,Dallas Mavericks,San Antonio Spurs,126,133,FALSE
2008-12-09,2008,Houston Rockets,Atlanta Hawks,92,84,TRUE
2008-12-09,2008,Phoenix Suns,Milwaukee Bucks,125,110,TRUE
2008-12-09,2008,Portland Trail Blazers,Orlando Magic,108,109,FALSE
2008-12-09,2008,Sacramento Kings,Los Angeles Lakers,113,101,TRUE
2008-12-08,2008,Miami Heat,Charlotte Hornets,100,96,TRUE
2008-12-08,2008,Memphis Grizzlies,Houston Rockets,109,97,TRUE
2008-12-08,2008,Oklahoma City Thunder,Golden State Warriors,102,112,FALSE
2008-12-08,2008,Los Angeles Clippers,Orlando Magic,88,95,FALSE
2008-12-07,2008,New York Knicks,Detroit Pistons,104,92,TRUE
2008-12-07,2008,Toronto Raptors,Portland Trail Blazers,97,98,FALSE
2008-12-07,2008,Indiana Pacers,Boston Celtics,117,122,FALSE
2008-12-07,2008,Los Angeles Lakers,Milwaukee Bucks,105,92,TRUE
2008-12-06,2008,Charlotte Hornets,Cleveland Cavaliers,74,94,FALSE
2008-12-06,2008,Miami Heat,Oklahoma City Thunder,105,99,TRUE
2008-12-06,2008,Philadelphia 76ers,Brooklyn Nets,84,95,FALSE
2008-12-06,2008,Minnesota Timberwolves,Los Angeles Clippers,84,107,FALSE
2008-12-06,2008,New Orleans Pelicans,Memphis Grizzlies,106,87,TRUE
2008-12-06,2008,Chicago Bulls,Washington Wizards,117,110,TRUE
2008-12-06,2008,Dallas Mavericks,Atlanta Hawks,100,98,TRUE
2008-12-06,2008,San Antonio Spurs,Golden State Warriors,123,88,TRUE
2008-12-06,2008,Phoenix Suns,Utah Jazz,106,104,TRUE
2008-12-06,2008,Sacramento Kings,Denver Nuggets,85,118,FALSE
2008-12-05,2008,Orlando Magic,Oklahoma City Thunder,98,89,TRUE
2008-12-05,2008,Washington Wizards,Los Angeles Lakers,104,106,FALSE
2008-12-05,2008,Atlanta Hawks,New York Knicks,98,95,TRUE
2008-12-05,2008,Cleveland Cavaliers,Indiana Pacers,97,73,TRUE
2008-12-05,2008,Brooklyn Nets,Minnesota Timberwolves,113,84,TRUE
2008-12-05,2008,Boston Celtics,Portland Trail Blazers,93,78,TRUE
2008-12-05,2008,Detroit Pistons,Philadelphia 76ers,91,96,FALSE
2008-12-05,2008,Memphis Grizzlies,Los Angeles Clippers,93,81,TRUE
2008-12-05,2008,Houston Rockets,Golden State Warriors,131,112,TRUE
2008-12-05,2008,Milwaukee Bucks,Charlotte Hornets,101,96,TRUE
2008-12-05,2008,Utah Jazz,Toronto Raptors,114,87,TRUE
2008-12-04,2008,Dallas Mavericks,Phoenix Suns,112,97,TRUE
2008-12-04,2008,Denver Nuggets,San Antonio Spurs,91,108,FALSE
2008-12-03,2008,Atlanta Hawks,Memphis Grizzlies,105,95,TRUE
2008-12-03,2008,Charlotte Hornets,Oklahoma City Thunder,103,97,TRUE
2008-12-03,2008,Cleveland Cavaliers,New York Knicks,118,82,TRUE
2008-12-03,2008,Orlando Magic,Minnesota Timberwolves,100,89,TRUE
2008-12-03,2008,Philadelphia 76ers,Los Angeles Lakers,102,114,FALSE
2008-12-03,2008,Washington Wizards,Portland Trail Blazers,92,98,FALSE
2008-12-03,2008,Boston Celtics,Indiana Pacers,114,96,TRUE
2008-12-03,2008,Milwaukee Bucks,Chicago Bulls,97,90,TRUE
2008-12-03,2008,New Orleans Pelicans,Phoenix Suns,104,91,TRUE
2008-12-03,2008,Houston Rockets,Los Angeles Clippers,103,96,TRUE
2008-12-03,2008,Utah Jazz,Miami Heat,89,93,FALSE
2008-12-02,2008,Indiana Pacers,Los Angeles Lakers,118,117,TRUE
2008-12-02,2008,Brooklyn Nets,Washington Wizards,88,108,FALSE
2008-12-02,2008,New York Knicks,Portland Trail Blazers,97,104,FALSE
2008-12-02,2008,Chicago Bulls,Philadelphia 76ers,95,103,FALSE
2008-12-02,2008,Dallas Mavericks,Los Angeles Clippers,100,98,TRUE
2008-12-02,2008,San Antonio Spurs,Detroit Pistons,77,89,FALSE
2008-12-02,2008,Denver Nuggets,Toronto Raptors,132,93,TRUE
2008-12-02,2008,Sacramento Kings,Utah Jazz,94,99,FALSE
2008-12-01,2008,Charlotte Hornets,Minnesota Timberwolves,100,90,TRUE
2008-12-01,2008,Boston Celtics,Orlando Magic,107,88,TRUE
2008-12-01,2008,Golden State Warriors,Miami Heat,129,130,FALSE
2008-11-30,2008,Detroit Pistons,Portland Trail Blazers,85,96,FALSE
2008-11-30,2008,Philadelphia 76ers,Chicago Bulls,92,103,FALSE
2008-11-30,2008,Denver Nuggets,Houston Rockets,104,94,TRUE
2008-11-30,2008,Phoenix Suns,Brooklyn Nets,109,117,FALSE
2008-11-30,2008,Los Angeles Lakers,Toronto Raptors,112,99,TRUE
2008-11-29,2008,Charlotte Hornets,Boston Celtics,84,89,FALSE
2008-11-29,2008,Orlando Magic,Indiana Pacers,110,96,TRUE
2008-11-29,2008,Washington Wizards,Atlanta Hawks,98,102,FALSE
2008-11-29,2008,New York Knicks,Golden State Warriors,138,125,TRUE
2008-11-29,2008,Memphis Grizzlies,Oklahoma City Thunder,103,111,FALSE
2008-11-29,2008,Minnesota Timberwolves,Denver Nuggets,97,106,FALSE
2008-11-29,2008,Houston Rockets,San Antonio Spurs,103,84,TRUE
2008-11-29,2008,Milwaukee Bucks,Cleveland Cavaliers,85,97,FALSE
2008-11-29,2008,Utah Jazz,Brooklyn Nets,88,105,FALSE
2008-11-29,2008,Sacramento Kings,Dallas Mavericks,78,101,FALSE
2008-11-29,2008,Los Angeles Clippers,Miami Heat,97,96,TRUE
2008-11-28,2008,Toronto Raptors,Atlanta Hawks,93,88,TRUE
2008-11-28,2008,Boston Celtics,Philadelphia 76ers,102,78,TRUE
2008-11-28,2008,Cleveland Cavaliers,Golden State Warriors,112,97,TRUE
2008-11-28,2008,Detroit Pistons,Milwaukee Bucks,107,97,TRUE
2008-11-28,2008,Indiana Pacers,Charlotte Hornets,108,115,FALSE
2008-11-28,2008,Oklahoma City Thunder,Minnesota Timberwolves,103,105,FALSE
2008-11-28,2008,Phoenix Suns,Miami Heat,92,107,FALSE
2008-11-28,2008,San Antonio Spurs,Memphis Grizzlies,109,98,TRUE
2008-11-28,2008,Utah Jazz,Sacramento Kings,120,94,TRUE
2008-11-28,2008,Portland Trail Blazers,New Orleans Pelicans,101,86,TRUE
2008-11-28,2008,Los Angeles Lakers,Dallas Mavericks,114,107,TRUE
